LocalDateTime,DateTime,hour,BA_total,load_check,lower_load,upper_load,quantile,variance
2018-01-09T01:00:00.0,2018-01-09T07:00:00.0,7,34388.582,1.0,21552.932,39587.51,0.8376749263670128,1.5659206234002829e7
2018-01-09T02:00:00.0,2018-01-09T08:00:00.0,8,35405.19,1.0,20138.043,39343.36,0.9149021217931094,1.7758270321959138e7
2018-01-09T03:00:00.0,2018-01-09T09:00:00.0,9,37513.01,1.0,23613.102,42067.766,0.880589766040394,1.6397212322243214e7
2018-01-09T04:00:00.0,2018-01-09T10:00:00.0,10,41345.254,1.0,27411.824,41856.977,0.9839536375795788,1.0046202999108791e7
2018-01-09T05:00:00.0,2018-01-09T11:00:00.0,11,45440.13,0.0,28170.115,45047.57,1.0,1.371423378675294e7
2018-01-09T06:00:00.0,2018-01-09T12:00:00.0,12,45434.375,0.0,32048.475,45018.848,1.0,8.09958365750289e6
2018-01-09T07:00:00.0,2018-01-09T13:00:00.0,13,44191.707,1.0,31502.318,44852.93,0.981546657325528,8.581437716765165e6
2018-01-09T08:00:00.0,2018-01-09T14:00:00.0,14,42784.402,1.0,33091.266,44372.4,0.9525091091894673,6.127216415044069e6
2018-01-09T09:00:00.0,2018-01-09T15:00:00.0,15,41524.535,1.0,29957.23,44129.656,0.9293375669628352,9.67043706205988e6
2018-01-09T10:00:00.0,2018-01-09T16:00:00.0,16,40177.332,1.0,30146.23,42268.543,0.9360676243050967,7.075037204095364e6
2018-01-09T11:00:00.0,2018-01-09T17:00:00.0,17,39028.15,1.0,28742.723,40822.125,0.9489452934586474,7.025035673368454e6
2018-01-09T12:00:00.0,2018-01-09T18:00:00.0,18,38066.59,1.0,26199.021,43943.35,0.7838635197144145,1.5159220239801884e7
2018-01-09T13:00:00.0,2018-01-09T19:00:00.0,19,37456.543,1.0,25558.445,43777.09,0.7618121679627726,1.5980482202491045e7
2018-01-09T14:00:00.0,2018-01-09T20:00:00.0,20,37315.316,1.0,25525.705,43237.938,0.7795156169994881,1.5104429264716864e7
2018-01-09T15:00:00.0,2018-01-09T21:00:00.0,21,37991.09,1.0,25194.96,43955.51,0.8015230737676898,1.6945288231147766e7
2018-01-09T16:00:00.0,2018-01-09T22:00:00.0,22,40344.84,1.0,29004.9,43185.26,0.918337924701561,9.681270666908741e6
2018-01-09T17:00:00.0,2018-01-09T23:00:00.0,23,41935.098,1.0,27821.867,44687.336,0.9413666390021163,1.3694766612683058e7
2018-01-09T18:00:00.0,2018-01-10T00:00:00.0,0,41846.49,1.0,28485.307,43989.945,0.9536168040921412,1.157393279837799e7
2018-01-09T19:00:00.0,2018-01-10T01:00:00.0,1,41141.363,1.0,28934.084,42676.844,0.9642899557637262,9.092967742882729e6
2018-01-09T20:00:00.0,2018-01-10T02:00:00.0,2,39335.094,1.0,27388.084,40310.97,0.9754467675859312,8.040381791783094e6
2018-01-09T21:00:00.0,2018-01-10T03:00:00.0,3,36962.94,1.0,24419.201,40725.86,0.8947551881851465,1.2802290294939756e7
2018-01-09T22:00:00.0,2018-01-10T04:00:00.0,4,34987.527,1.0,23109.36,40003.63,0.8276144001930625,1.3741575896379828e7
2018-01-09T23:00:00.0,2018-01-10T05:00:00.0,5,33934.023,1.0,22985.564,38602.508,0.8251853188467004,1.1742207771044731e7
2018-01-10T00:00:00.0,2018-01-10T06:00:00.0,6,33554.855,1.0,21079.385,41226.133,0.7104602864736463,1.9541939606589317e7
2018-01-10T01:00:00.0,2018-01-10T07:00:00.0,7,33483.363,1.0,21265.143,41473.35,0.6867672364439353,1.966135024409902e7
2018-01-10T02:00:00.0,2018-01-10T08:00:00.0,8,33838.113,1.0,21309.123,41656.285,0.7048994130455359,1.9932668032048702e7
2018-01-10T03:00:00.0,2018-01-10T09:00:00.0,9,35301.016,1.0,22438.367,42769.164,0.7314581240912024,1.9900615643042326e7
2018-01-10T04:00:00.0,2018-01-10T10:00:00.0,10,38568.586,1.0,24273.86,44502.965,0.8318056705120815,1.970203028771019e7
2018-01-10T05:00:00.0,2018-01-10T11:00:00.0,11,42055.535,1.0,26243.402,46562.27,0.9021665055115068,1.987726616013956e7
2018-01-10T06:00:00.0,2018-01-10T12:00:00.0,12,42001.277,1.0,27967.592,48188.004,0.8166435151068535,1.96851020090909e7
2018-01-10T07:00:00.0,2018-01-10T13:00:00.0,13,41458.355,1.0,28921.912,49068.77,0.7152352018816154,1.9542149460723877e7
2018-01-10T08:00:00.0,2018-01-10T14:00:00.0,14,41147.527,1.0,29748.027,47740.91,0.7328110337584903,1.5586881382990599e7
2018-01-10T09:00:00.0,2018-01-10T15:00:00.0,15,40527.26,1.0,29046.557,48561.5,0.6594049030716662,1.8335479021445513e7
2018-01-10T10:00:00.0,2018-01-10T16:00:00.0,16,39834.25,1.0,29240.014,46606.76,0.6956343486665539,1.4520937293925285e7
2018-01-10T11:00:00.0,2018-01-10T17:00:00.0,17,39049.77,1.0,28010.023,47146.883,0.6397212830119708,1.763189635662079e7
2018-01-10T12:00:00.0,2018-01-10T18:00:00.0,18,38374.24,1.0,26771.77,46967.08,0.6355753760358842,1.963625930750084e7
2018-01-10T13:00:00.0,2018-01-10T19:00:00.0,19,37599.645,1.0,26799.783,46205.65,0.6037152774572341,1.8131084324623585e7
2018-01-10T14:00:00.0,2018-01-10T20:00:00.0,20,37108.004,1.0,26207.238,46387.254,0.5741357160280794,1.9606526622471333e7
2018-01-10T15:00:00.0,2018-01-10T21:00:00.0,21,37084.08,1.0,26152.334,46325.836,0.577253502033439,1.9593875789187193e7
2018-01-10T16:00:00.0,2018-01-10T22:00:00.0,22,39186.598,1.0,29380.871,44259.734,0.7703315797863861,1.0658529319218397e7
2018-01-10T17:00:00.0,2018-01-10T23:00:00.0,23,40427.89,1.0,29122.922,45631.74,0.8049953772404846,1.3121686312125683e7
2018-01-10T18:00:00.0,2018-01-11T00:00:00.0,0,39893.15,1.0,28315.1,45963.97,0.7660292592832612,1.4996553161537886e7
2018-01-10T19:00:00.0,2018-01-11T01:00:00.0,1,39096.92,1.0,28220.965,44464.24,0.7848935101887107,1.2702954814200878e7
2018-01-10T20:00:00.0,2018-01-11T02:00:00.0,2,37224.88,1.0,26846.455,40958.938,0.8632470339043691,9.588805119703293e6
2018-01-10T21:00:00.0,2018-01-11T03:00:00.0,3,34695.785,1.0,22591.016,42477.613,0.6934501663579896,1.9040517558264732e7
2018-01-10T22:00:00.0,2018-01-11T04:00:00.0,4,32516.861,1.0,21545.2,41511.17,0.5911034844023771,1.919281469741428e7
2018-01-10T23:00:00.0,2018-01-11T05:00:00.0,5,31104.979,1.0,21212.514,39862.496,0.5562861649169502,1.6746138488203287e7
2018-01-11T00:00:00.0,2018-01-11T06:00:00.0,6,30327.422,1.0,22280.541,42562.36,0.31549711938851166,1.980484734563017e7
2018-01-11T01:00:00.0,2018-01-11T07:00:00.0,7,29997.56,1.0,22212.596,42555.63,0.29260536428701067,1.992457825995195e7
2018-01-11T02:00:00.0,2018-01-11T08:00:00.0,8,30142.758,1.0,22189.38,42277.375,0.3141312271175287,1.942812265833664e7
2018-01-11T03:00:00.0,2018-01-11T09:00:00.0,9,31449.607,1.0,23703.42,43149.22,0.31813195872783834,1.8205777908094406e7
2018-01-11T04:00:00.0,2018-01-11T10:00:00.0,10,34496.402,1.0,25736.111,45657.066,0.38961987233852596,1.91063671731112e7
2018-01-11T05:00:00.0,2018-01-11T11:00:00.0,11,37911.668,1.0,27738.781,47588.477,0.5231795953411975,1.8969916270385742e7
2018-01-11T06:00:00.0,2018-01-11T12:00:00.0,12,38145.246,1.0,30238.496,50438.984,0.3067186478964141,1.964633034544897e7
2018-01-11T07:00:00.0,2018-01-11T13:00:00.0,13,37805.965,1.0,31063.773,51325.242,0.21826831346397652,1.9765120962474585e7
2018-01-11T08:00:00.0,2018-01-11T14:00:00.0,14,37743.215,1.0,31414.88,51720.023,0.19044514209552196,1.985042421219182e7
2018-01-11T09:00:00.0,2018-01-11T15:00:00.0,15,37938.96,1.0,29349.5,49844.7,0.3533131063858556,2.0223758276601315e7
2018-01-11T10:00:00.0,2018-01-11T16:00:00.0,16,38084.547,1.0,28620.844,48882.5,0.43912503502571565,1.9765491033438206e7
2018-01-11T11:00:00.0,2018-01-11T17:00:00.0,17,38425.875,1.0,27765.664,47847.875,0.5570233626892725,1.9416941251764297e7
2018-01-11T12:00:00.0,2018-01-11T18:00:00.0,18,39086.895,1.0,26621.645,46705.465,0.7127209739447751,1.9420050940529823e7
2018-01-11T13:00:00.0,2018-01-11T19:00:00.0,19,39671.41,1.0,25497.35,46002.73,0.8131674084839678,2.0243860393536568e7
2018-01-11T14:00:00.0,2018-01-11T20:00:00.0,20,40733.38,1.0,25289.336,45796.027,0.8805265706437526,2.0246445854673386e7
2018-01-11T15:00:00.0,2018-01-11T21:00:00.0,21,42118.152,1.0,26045.814,46479.26,0.9087447405869006,2.0102076165392637e7
2018-01-11T16:00:00.0,2018-01-11T22:00:00.0,22,44585.734,1.0,27530.498,46673.734,0.9652403609056265,1.764364572091198e7
2018-01-11T17:00:00.0,2018-01-11T23:00:00.0,23,46536.45,1.0,28686.33,48340.598,0.9710675556005709,1.8598225021421432e7
2018-01-11T18:00:00.0,2018-01-12T00:00:00.0,0,47247.72,1.0,29933.348,48122.664,0.9817899904663959,1.5929070708422422e7
2018-01-11T19:00:00.0,2018-01-12T01:00:00.0,1,47482.152,1.0,28683.824,48018.0,0.9852696073454882,1.7997369801812887e7
2018-01-11T20:00:00.0,2018-01-12T02:00:00.0,2,46518.797,1.0,28266.416,48538.24,0.9686212176539178,1.97853314046371e7
2018-01-11T21:00:00.0,2018-01-12T03:00:00.0,3,44793.387,1.0,26193.969,45722.137,0.9818825848122397,1.8360338344787836e7
2018-01-11T22:00:00.0,2018-01-12T04:00:00.0,4,43562.652,1.0,25873.59,46318.555,0.9551334573330038,2.0124748485020638e7
2018-01-11T23:00:00.0,2018-01-12T05:00:00.0,5,43220.95,0.0,23592.695,42777.92,1.0,1.7721137132650137e7
2018-01-12T00:00:00.0,2018-01-12T06:00:00.0,6,43461.38,0.0,21856.102,40813.6,1.0,1.7302934081017613e7
2018-01-12T01:00:00.0,2018-01-12T07:00:00.0,7,44069.812,0.0,23220.773,43305.695,1.0,1.942218174451852e7
2018-01-12T02:00:00.0,2018-01-12T08:00:00.0,8,45249.33,0.0,21868.049,41892.49,1.0,1.9305388385325313e7
2018-01-12T03:00:00.0,2018-01-12T09:00:00.0,9,47485.91,0.0,25524.734,45100.58,1.0,1.8450098354724884e7
2018-01-12T04:00:00.0,2018-01-12T10:00:00.0,10,51559.84,0.0,27863.77,46327.29,1.0,1.6412948031722546e7
2018-01-12T05:00:00.0,2018-01-12T11:00:00.0,11,55742.645,0.0,31315.754,50077.12,1.0,1.6946763039675236e7
2018-01-12T06:00:00.0,2018-01-12T12:00:00.0,12,55817.547,0.0,32539.959,51556.62,1.0,1.7411105761250734e7
2018-01-12T07:00:00.0,2018-01-12T13:00:00.0,13,54240.22,0.0,32527.068,51467.312,1.0,1.7271451442673683e7
2018-01-12T08:00:00.0,2018-01-12T14:00:00.0,14,52383.266,0.0,33725.67,51014.656,1.0,1.4391191500361204e7
2018-01-12T09:00:00.0,2018-01-12T15:00:00.0,15,50232.953,0.0,32639.56,50027.87,1.0,1.4557020630361319e7
2018-01-12T10:00:00.0,2018-01-12T16:00:00.0,16,47886.7,1.0,32856.805,50827.082,0.9411410669119338,1.5547740168523788e7
2018-01-12T11:00:00.0,2018-01-12T17:00:00.0,17,45536.004,1.0,32068.398,48047.926,0.9444613818181818,1.2293785758146048e7
2018-01-12T12:00:00.0,2018-01-12T18:00:00.0,18,43498.07,1.0,29548.61,47239.207,0.910258030219387,1.5067552867465258e7
2018-01-12T13:00:00.0,2018-01-12T19:00:00.0,19,41801.234,1.0,28811.033,46988.33,0.8409984876942214,1.5908021275940657e7
2018-01-12T14:00:00.0,2018-01-12T20:00:00.0,20,41059.195,1.0,28700.035,46925.64,0.7963409239248675,1.5992697656746149e7
2018-01-12T15:00:00.0,2018-01-12T21:00:00.0,21,41531.93,1.0,28213.004,47673.867,0.8044975218812612,1.8233998424733162e7
2018-01-12T16:00:00.0,2018-01-12T22:00:00.0,22,44293.145,1.0,30161.318,48271.406,0.9038399684085365,1.5790606227730513e7
2018-01-12T17:00:00.0,2018-01-12T23:00:00.0,23,46284.3,1.0,31974.826,49476.58,0.9302425437814079,1.4747583762719154e7
2018-01-12T18:00:00.0,2018-01-13T00:00:00.0,0,46813.816,1.0,33556.59,51551.895,0.8645571424562978,1.5591079930162191e7
2018-01-12T19:00:00.0,2018-01-13T01:00:00.0,1,46925.547,1.0,32914.18,50775.586,0.9070780149333192,1.5359918978030205e7
2018-01-12T20:00:00.0,2018-01-13T02:00:00.0,2,46416.574,1.0,32637.064,50591.9,0.893244793579926,1.552103298546338e7
2018-01-12T21:00:00.0,2018-01-13T03:00:00.0,3,45420.266,1.0,30488.133,48091.133,0.9472858697980394,1.491870076353383e7
2018-01-12T22:00:00.0,2018-01-13T04:00:00.0,4,44427.387,1.0,28533.19,46443.56,0.9639896055458388,1.5444248004329681e7
2018-01-12T23:00:00.0,2018-01-13T05:00:00.0,5,43891.094,1.0,27664.258,45041.777,0.9779481777214977,1.453895599958849e7
2018-01-13T00:00:00.0,2018-01-13T06:00:00.0,6,43876.938,1.0,31236.355,49827.336,0.7987338604174964,1.6640344464688778e7
2018-01-13T01:00:00.0,2018-01-13T07:00:00.0,7,44269.176,1.0,28948.545,48748.676,0.8985805432183124,1.887529999079275e7
2018-01-13T02:00:00.0,2018-01-13T08:00:00.0,8,44908.02,1.0,30132.266,50116.586,0.8672460911838127,1.9228107707029343e7
2018-01-13T03:00:00.0,2018-01-13T09:00:00.0,9,46137.09,1.0,32242.793,52642.297,0.8002829423489245,2.0035345978942633e7
2018-01-13T04:00:00.0,2018-01-13T10:00:00.0,10,47920.12,1.0,34181.793,53547.402,0.8350123430288722,1.805593647543001e7
2018-01-13T05:00:00.0,2018-01-13T11:00:00.0,11,50151.88,1.0,36619.586,56803.816,0.7860791180372693,1.9614716975136757e7
2018-01-13T06:00:00.0,2018-01-13T12:00:00.0,12,51486.527,1.0,38001.99,58276.258,0.7787989126694652,1.9790112257029057e7
2018-01-13T07:00:00.0,2018-01-13T13:00:00.0,13,51330.754,1.0,38733.234,58159.168,0.7551513280732397,1.816860136224079e7
2018-01-13T08:00:00.0,2018-01-13T14:00:00.0,14,49964.926,1.0,38768.223,58121.957,0.64257405716945,1.8033802103744984e7
2018-01-13T09:00:00.0,2018-01-13T15:00:00.0,15,47701.887,1.0,36719.168,56294.523,0.6118040337966751,1.8449178025755882e7
2018-01-13T10:00:00.0,2018-01-13T16:00:00.0,16,45178.23,1.0,33798.5,53071.56,0.6630461013490937,1.788376702982855e7
2018-01-13T11:00:00.0,2018-01-13T17:00:00.0,17,42666.617,1.0,31617.174,50907.285,0.6325857598723574,1.791542421829319e7
2018-01-13T12:00:00.0,2018-01-13T18:00:00.0,18,40361.67,1.0,28132.523,47527.457,0.7281708381024034,1.8110659109529257e7
2018-01-13T13:00:00.0,2018-01-13T19:00:00.0,19,38780.113,1.0,26913.34,46193.37,0.7044732525706672,1.7896709237916946e7
2018-01-13T14:00:00.0,2018-01-13T20:00:00.0,20,37997.76,1.0,26391.95,45700.05,0.6809304117093214,1.794886182174325e7
2018-01-13T15:00:00.0,2018-01-13T21:00:00.0,21,38491.96,1.0,25162.236,44895.52,0.792869725975096,1.8748068198946238e7
2018-01-13T16:00:00.0,2018-01-13T22:00:00.0,22,41411.582,1.0,27292.58,47206.9,0.8345143539698833,1.90936361737597e7
2018-01-13T17:00:00.0,2018-01-13T23:00:00.0,23,43966.387,1.0,27868.662,47533.72,0.9308276417795991,1.8618645981770515e7
2018-01-13T18:00:00.0,2018-01-14T00:00:00.0,0,44927.5,1.0,30648.084,50119.113,0.8611868591256361,1.825305170527768e7
2018-01-13T19:00:00.0,2018-01-14T01:00:00.0,1,45495.77,1.0,32322.12,52531.05,0.7600967769320012,1.9662756232417822e7
2018-01-13T20:00:00.0,2018-01-14T02:00:00.0,2,45332.453,1.0,32554.514,52714.598,0.7332189694399724,1.956781484680271e7
2018-01-13T21:00:00.0,2018-01-14T03:00:00.0,3,44665.84,1.0,31413.252,50960.816,0.7961367124899414,1.839683356436348e7
2018-01-13T22:00:00.0,2018-01-14T04:00:00.0,4,43884.723,1.0,29884.545,49433.68,0.8426773300976378,1.8399785760377645e7
2018-01-13T23:00:00.0,2018-01-14T05:00:00.0,5,43338.305,1.0,29141.465,49370.74,0.8260655008891523,1.9702361208741903e7
2018-01-14T00:00:00.0,2018-01-14T06:00:00.0,6,43202.453,1.0,25652.871,43982.633,0.9827352806979971,1.6176008280100107e7
2018-01-14T01:00:00.0,2018-01-14T07:00:00.0,7,43427.83,1.0,25928.54,44962.14,0.9740760438647198,1.7442137898618937e7
2018-01-14T02:00:00.0,2018-01-14T08:00:00.0,8,43899.062,1.0,25800.037,44817.914,0.9817536280008975,1.7413323881858587e7
2018-01-14T03:00:00.0,2018-01-14T09:00:00.0,9,44789.277,1.0,29678.531,50024.168,0.8705817882352943,1.9929677215102673e7
2018-01-14T04:00:00.0,2018-01-14T10:00:00.0,10,46235.246,1.0,29992.178,49455.25,0.940202456869442,1.8238141880594015e7
2018-01-14T05:00:00.0,2018-01-14T11:00:00.0,11,47923.22,1.0,32464.154,52390.38,0.9002926386779988,1.91164705843544e7
2018-01-14T06:00:00.0,2018-01-14T12:00:00.0,12,48983.52,1.0,35572.13,54938.215,0.8147607353308922,1.8056826550207853e7
2018-01-14T07:00:00.0,2018-01-14T13:00:00.0,13,48297.36,1.0,35844.312,54764.234,0.7691393380686112,1.723441196493554e7
2018-01-14T08:00:00.0,2018-01-14T14:00:00.0,14,46182.848,1.0,37137.055,56039.95,0.4602335794982148,1.7203405956222534e7
2018-01-14T09:00:00.0,2018-01-14T15:00:00.0,15,43471.766,1.0,34480.45,53601.406,0.4449294285054999,1.7602607178049803e7
2018-01-14T10:00:00.0,2018-01-14T16:00:00.0,16,41046.5,1.0,34066.254,53202.28,0.26463806201920764,1.7630363495012283e7
2018-01-14T11:00:00.0,2018-01-14T17:00:00.0,17,38973.473,1.0,31449.047,50034.574,0.3290025948751217,1.6630580680230856e7
2018-01-14T12:00:00.0,2018-01-14T18:00:00.0,18,37217.832,1.0,29171.531,48439.168,0.35073372887450593,1.7873705500462294e7
2018-01-14T13:00:00.0,2018-01-14T19:00:00.0,19,35970.203,1.0,28460.164,48115.215,0.2916541163018625,1.8599704574751616e7
2018-01-14T14:00:00.0,2018-01-14T20:00:00.0,20,35458.723,1.0,26702.123,46246.02,0.4045073996161792,1.83899269152143e7
2018-01-14T15:00:00.0,2018-01-14T21:00:00.0,21,35963.23,1.0,27249.834,47186.625,0.38481561435121625,1.91367526960299e7
2018-01-14T16:00:00.0,2018-01-14T22:00:00.0,22,38602.66,1.0,29594.709,49004.754,0.43365363929723943,1.8138890612142563e7
2018-01-14T17:00:00.0,2018-01-14T23:00:00.0,23,40688.035,1.0,29693.166,49878.707,0.5823534221711045,1.961726526541543e7
2018-01-14T18:00:00.0,2018-01-15T00:00:00.0,0,41624.113,1.0,33857.816,53210.93,0.3230418869459127,1.8032648247385263e7
2018-01-14T19:00:00.0,2018-01-15T01:00:00.0,1,41732.637,1.0,34047.56,53405.28,0.31590997959514766,1.8041231569001436e7
2018-01-14T20:00:00.0,2018-01-15T02:00:00.0,2,41121.457,1.0,33974.707,53657.85,0.262077914034436,1.865291943694806e7
2018-01-14T21:00:00.0,2018-01-15T03:00:00.0,3,39785.14,1.0,33020.53,52622.082,0.23558364453261735,1.8498585650854588e7
2018-01-14T22:00:00.0,2018-01-15T04:00:00.0,4,38541.156,1.0,31942.658,51568.008,0.22305568194744643,1.8543531899547577e7
2018-01-14T23:00:00.0,2018-01-15T05:00:00.0,5,38037.516,1.0,30255.65,50067.754,0.3089506716129406,1.889813291140032e7
2018-01-15T00:00:00.0,2018-01-15T06:00:00.0,6,37864.332,1.0,27569.578,47036.004,0.5533796737908827,1.8244421004507303e7
2018-01-15T01:00:00.0,2018-01-15T07:00:00.0,7,38146.402,1.0,28474.64,47667.76,0.5072720064208566,1.7735720706052303e7
2018-01-15T02:00:00.0,2018-01-15T08:00:00.0,8,38945.387,1.0,28268.885,48192.71,0.5662604099641515,1.9111870175976276e7
2018-01-15T03:00:00.0,2018-01-15T09:00:00.0,9,40604.8,1.0,29547.344,48960.94,0.6269087323585277,1.814553654511738e7
2018-01-15T04:00:00.0,2018-01-15T10:00:00.0,10,43245.875,1.0,31070.615,49902.21,0.7522904272999797,1.7073865552138805e7
2018-01-15T05:00:00.0,2018-01-15T11:00:00.0,11,45949.688,1.0,32636.143,51968.145,0.8099917729329497,1.799332072816491e7
2018-01-15T06:00:00.0,2018-01-15T12:00:00.0,12,46483.504,1.0,34336.273,54673.812,0.6745732540715006,1.9913820413748264e7
2018-01-15T07:00:00.0,2018-01-15T13:00:00.0,13,45210.906,1.0,33475.0,53499.87,0.6555706214689266,1.9306216411967754e7
2018-01-15T08:00:00.0,2018-01-15T14:00:00.0,14,43329.316,1.0,33041.984,52733.945,0.541524369684936,1.866962335676503e7
2018-01-15T09:00:00.0,2018-01-15T15:00:00.0,15,41554.477,1.0,32676.168,51724.926,0.43730958561676764,1.7469924746246576e7
2018-01-15T10:00:00.0,2018-01-15T16:00:00.0,16,39891.434,1.0,31916.77,51991.605,0.31631260033754593,1.940268161096716e7
2018-01-15T11:00:00.0,2018-01-15T17:00:00.0,17,38547.44,1.0,28740.184,46892.156,0.574335646776413,1.5863732852646112e7
2018-01-15T12:00:00.0,2018-01-15T18:00:00.0,18,37826.973,1.0,27777.977,47683.06,0.5089936221397531,1.9075925516881704e7
2018-01-15T13:00:00.0,2018-01-15T19:00:00.0,19,37559.887,1.0,30580.53,50164.0,0.2520283774506067,1.8464483049486876e7
2018-01-15T14:00:00.0,2018-01-15T20:00:00.0,20,37959.17,1.0,30559.39,50059.36,0.2874963550947673,1.83073519169755e7
2018-01-15T15:00:00.0,2018-01-15T21:00:00.0,21,39429.348,1.0,30059.385,49876.586,0.4496836529273698,1.8907859827335596e7
2018-01-15T16:00:00.0,2018-01-15T22:00:00.0,22,42165.625,1.0,31005.973,51226.855,0.5953763699760114,1.968601930209112e7
2018-01-15T17:00:00.0,2018-01-15T23:00:00.0,23,43854.098,1.0,32899.074,52553.777,0.6052353740008565,1.8599047211308002e7
2018-01-15T18:00:00.0,2018-01-16T00:00:00.0,0,44373.56,1.0,30591.543,50473.387,0.8156009968209157,1.903141526359129e7
2018-01-15T19:00:00.0,2018-01-16T01:00:00.0,1,44315.043,1.0,35665.824,55537.727,0.38161025595131515,1.901238568776846e7
2018-01-15T20:00:00.0,2018-01-16T02:00:00.0,2,43624.297,1.0,31564.568,51785.918,0.6730738974180619,1.968693100088954e7
2018-01-15T21:00:00.0,2018-01-16T03:00:00.0,3,42450.96,1.0,36294.836,56026.805,0.19086295769063252,1.8745568941477537e7
2018-01-15T22:00:00.0,2018-01-16T04:00:00.0,4,41667.605,1.0,35318.04,55303.758,0.19819676549865242,1.923079974518609e7
2018-01-15T23:00:00.0,2018-01-16T05:00:00.0,5,41668.074,1.0,37295.945,56807.496,0.09962412798659548,1.8329104258487225e7
2018-01-16T00:00:00.0,2018-01-16T06:00:00.0,6,42326.098,1.0,26456.18,46147.055,0.9226067258056432,1.866756559610486e7
2018-01-16T01:00:00.0,2018-01-16T07:00:00.0,7,43461.863,1.0,25981.834,45502.41,0.9668635938959825,1.834606768292117e7
2018-01-16T02:00:00.0,2018-01-16T08:00:00.0,8,45228.5,1.0,27355.658,46464.113,0.978366102324848,1.75795933547585e7
2018-01-16T03:00:00.0,2018-01-16T09:00:00.0,9,47929.03,1.0,28913.125,48502.78,0.9850010673102475,1.8476142984193325e7
2018-01-16T04:00:00.0,2018-01-16T10:00:00.0,10,51916.543,1.0,33134.086,52183.023,0.9876123275863613,1.747025203849721e7
2018-01-16T05:00:00.0,2018-01-16T11:00:00.0,11,56065.375,1.0,37922.805,57481.363,0.9762855217280673,1.841753102055216e7
2018-01-16T06:00:00.0,2018-01-16T12:00:00.0,12,58241.418,0.0,36530.71,55404.56,1.0,1.7150574659794807e7
2018-01-16T07:00:00.0,2018-01-16T13:00:00.0,13,59718.3,0.0,36733.875,56003.44,1.0,1.787728812974882e7
2018-01-16T08:00:00.0,2018-01-16T14:00:00.0,14,60644.777,0.0,39312.16,57703.08,1.0,1.628412834112215e7
2018-01-16T09:00:00.0,2018-01-16T15:00:00.0,15,61115.137,0.0,39961.832,57834.28,1.0,1.5378922702035427e7
2018-01-16T10:00:00.0,2018-01-16T16:00:00.0,16,61033.99,0.0,39674.324,57549.723,1.0,1.5383996254842758e7
2018-01-16T11:00:00.0,2018-01-16T17:00:00.0,17,60570.137,0.0,39137.13,56745.7,1.0,1.4928143174448967e7
2018-01-16T12:00:00.0,2018-01-16T18:00:00.0,18,59426.83,0.0,33113.176,52912.03,1.0,1.887287182341194e7
2018-01-16T13:00:00.0,2018-01-16T19:00:00.0,19,58571.605,0.0,31139.31,51506.773,1.0,1.9972463720488787e7
2018-01-16T14:00:00.0,2018-01-16T20:00:00.0,20,58482.973,0.0,30513.783,50864.81,1.0,1.994023978029418e7
2018-01-16T15:00:00.0,2018-01-16T21:00:00.0,21,59476.97,0.0,29638.746,50059.72,1.0,2.0077546669222116e7
2018-01-16T16:00:00.0,2018-01-16T22:00:00.0,22,61879.902,0.0,31530.877,51753.543,1.0,1.9689495104260683e7
