2018-07-18T00:00:00,2018-07-18T01:00:00,2018-07-18T02:00:00,2018-07-18T03:00:00,2018-07-18T04:00:00,2018-07-18T05:00:00,2018-07-18T06:00:00,2018-07-18T07:00:00,2018-07-18T08:00:00,2018-07-18T09:00:00,2018-07-18T10:00:00,2018-07-18T11:00:00,2018-07-18T12:00:00,2018-07-18T13:00:00,2018-07-18T14:00:00,2018-07-18T15:00:00,2018-07-18T16:00:00,2018-07-18T17:00:00,2018-07-18T18:00:00,2018-07-18T19:00:00,2018-07-18T20:00:00,2018-07-18T21:00:00,2018-07-18T22:00:00,2018-07-18T23:00:00,2018-07-19T00:00:00,2018-07-19T01:00:00,2018-07-19T02:00:00,2018-07-19T03:00:00,2018-07-19T04:00:00,2018-07-19T05:00:00,2018-07-19T06:00:00,2018-07-19T07:00:00,2018-07-19T08:00:00,2018-07-19T09:00:00,2018-07-19T10:00:00,2018-07-19T11:00:00,2018-07-19T12:00:00,2018-07-19T13:00:00,2018-07-19T14:00:00,2018-07-19T15:00:00,2018-07-19T16:00:00,2018-07-19T17:00:00,2018-07-19T18:00:00,2018-07-19T19:00:00,2018-07-19T20:00:00,2018-07-19T21:00:00,2018-07-19T22:00:00,2018-07-19T23:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.750516,563.5276981,589.5974259,587.9782952,610.387369,621.9876802,620.053023,602.0257271,616.6380555,567.6888818,441.9494704,305.5923962,70.0646515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.2377853,554.2031175,604.102708,614.6648819,628.2007039,627.6096742,633.2231965,596.1071264,591.6753677,565.3180737,503.0690732,216.1709608,60.98914979,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2310932,564.203165,590.0868064,588.5246784,612.87367,621.9995705,621.1238093,602.5662754,616.6679145,568.9134299,443.603082,307.2951125,71.9501246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.8020558,554.4093138,604.268838,615.8992733,629.0662192,635.3316952,637.7276377,596.1217868,594.4051624,565.3793628,505.2567009,217.9403018,61.14643831,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2708472,565.8425585,592.1617563,588.7471527,613.2182256,628.2101708,621.2569745,603.6167817,618.978678,569.7309844,447.765183,307.9555009,71.98741385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.8417987,554.4956596,604.6454469,618.0312512,629.6777741,635.957349,638.4075457,597.4693551,595.5050066,566.987822,507.5093502,218.255307,61.55952956,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.3460689,566.8099626,593.6950505,589.4521157,613.7217693,628.2351545,621.9428588,604.5640808,619.7449481,571.0743667,449.1346397,308.3833371,72.83539443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.9730041,557.025518,604.7263782,624.0166175,630.5217848,637.2655066,641.0594975,598.2215754,596.9296042,567.7698084,507.7612166,218.4089091,62.24185013,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.3388281,571.2969923,595.198822,592.2976104,614.2855119,631.4499639,622.1134206,606.0775055,619.847254,572.2732699,449.9317609,309.7192158,73.3979826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.564947,558.3772746,606.3630288,625.2159206,631.6310439,640.2910912,641.1076723,600.4733945,599.5299925,568.5852994,508.8834376,219.5111383,62.27012918,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6128598,572.4414586,595.4416635,593.2122725,614.9993738,633.9822136,625.4578258,606.8961517,620.7195704,573.1180128,451.7881505,310.9559484,73.42695698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.6794971,559.1341028,606.484002,625.6817249,634.6716965,640.4648481,642.0804615,600.601278,599.5324338,569.583044,508.9920608,220.9294429,62.77709987,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6601385,573.658408,601.8392295,596.9046783,615.0825089,636.0952056,625.6899935,612.184701,620.8530807,575.0193362,452.9792309,312.3704039,73.63299008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.5627821,560.6425234,606.9494213,627.1123206,635.1614003,645.1051906,643.3589481,601.6979244,600.1827289,570.2694961,510.5851862,223.2982137,63.33874859,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.2936685,577.9689259,602.7176669,598.1573342,615.0967912,639.0742558,626.0602473,616.3629361,622.9436014,575.0290602,453.0588837,313.511121,75.04041793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.2044067,563.7371212,608.006944,629.8821167,638.7198322,645.7234601,643.4882379,602.3314678,601.5984695,570.9697081,512.2377311,223.5249745,63.52481463,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.8491457,578.6769394,606.2471965,599.8947772,615.6632456,639.8609415,627.1444997,618.4035745,623.4703495,575.2653975,453.3570285,317.8138018,75.52994992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3962887,565.1354726,608.4476288,630.337863,640.2479617,649.7652731,646.7168376,602.8811492,602.3769578,571.1569164,513.5736068,224.9838711,64.59524287,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2923648,578.7584873,608.0210883,600.603916,615.9556096,639.9842152,628.3751008,619.1561416,624.2708576,579.753688,455.5144035,319.4945031,75.77736149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.2005348,565.3539327,608.6250342,631.4108892,640.3366764,649.9307468,657.08301,606.459745,606.2980765,571.4357427,517.6467091,226.8951978,65.27729605,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.6232896,578.9328427,608.6394229,602.0983761,616.4511738,641.0077432,630.6449275,620.6075043,624.3759369,580.8461402,456.3915295,319.6121653,75.86908181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8686059,565.9333579,608.8535022,635.9267029,641.2349834,650.2481864,658.5114581,606.6244951,610.4228616,572.2643077,519.2709293,227.0824727,66.14085328,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.4412035,579.4669384,609.3123407,604.7660113,617.7727679,641.9689872,630.8894479,621.3743257,626.3746311,580.8482501,457.5832705,321.6379654,76.04162368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0728573,566.7778814,609.0824062,636.7065608,643.4398345,651.3247944,659.6695,610.1698115,610.9036155,573.3440614,519.9868231,227.3058269,67.62387517,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.9244613,580.9020956,615.6765179,605.7516245,619.1212367,644.3133161,630.9415037,622.2560698,626.8859815,581.9121112,458.4308805,322.9734451,76.83761095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.1765401,566.927049,609.4918663,637.261821,645.1509057,651.56019,661.3155303,610.8706273,614.8615927,573.4630597,521.1769254,228.1414196,68.09276036,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.1140548,580.9610908,616.4337082,606.6273116,619.3672219,646.1601329,632.0621951,626.7740397,628.3280725,582.9356496,459.4744531,323.892539,77.58526629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0399233,568.2084244,610.1557121,637.9534265,650.162246,653.5603604,663.5481298,611.8141618,617.6062797,573.9128473,523.2225766,228.1849179,69.35846909,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.5775576,581.8000796,617.0109215,606.98056,619.6836296,647.2858842,632.7876388,627.5753308,628.9316985,590.9584379,459.904789,326.7393796,78.47242575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5408874,572.1982255,610.2727078,638.5400308,652.4308624,654.683422,664.4470825,612.5720396,617.6827994,574.726307,525.5631258,229.5792006,70.71332847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.8018908,582.0047865,622.5450863,607.3667025,619.8699077,647.5662364,633.021116,633.1934725,629.886435,592.9354342,460.4061345,327.9021329,78.83372071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.4573182,572.9992895,610.6297736,638.8375361,654.4716179,655.6360042,666.528449,612.6579786,623.605873,577.2540567,529.546797,229.7484741,70.8458852,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.1934374,583.7182941,625.5779598,607.6786204,621.2558654,648.2743868,633.5129653,633.3844277,632.7282276,595.2907491,464.4925599,328.7270853,80.15109308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.5621397,573.1472211,611.3931814,640.6150103,657.9118722,656.7247511,667.3857357,612.9259234,627.2828913,578.7241935,531.0438012,230.0701749,70.92694524,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.3449101,585.3721652,626.8822797,612.1169006,621.5441534,650.6522847,635.7914795,634.5095181,632.8501813,595.7715945,465.3757707,328.97314,80.93470868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2267759,574.1414844,612.9556012,640.7036896,658.9023497,657.3721042,669.2663437,613.4682757,630.5893562,579.5582999,532.2288603,230.2465468,71.00551152,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.1788939,590.1174095,629.7758508,616.1321272,622.6555377,652.2960692,635.9740209,641.6710579,634.2690121,599.0587841,467.5171331,330.8769282,85.88293381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2030621,574.1836321,613.502,642.4293614,659.2667155,658.2645778,675.8261201,615.884,637.0420343,580.1995509,533.1350199,231.3691296,71.39679143,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.3615437,590.1262773,635.3338123,617.7955817,623.4125061,658.736956,635.9831325,646.1140792,634.5321742,601.575298,468.4588066,331.679886,86.27280155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0656774,575.298177,614.0040618,643.3883226,660.3982935,665.3031592,675.9593651,616.6576252,637.2327668,582.5448098,536.1775671,232.2385763,71.48086102,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.2143891,591.439507,637.7933463,622.375547,625.2364085,663.1494668,636.0560592,648.6479196,636.0751278,603.5923179,469.0340969,331.7009609,86.54424984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.4342243,575.4147807,614.0462167,644.8401331,665.7892182,672.5677006,680.0018873,617.1930217,640.5326853,582.7756826,539.6224771,232.5251503,72.13868684,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.9576354,591.7509798,639.2673733,622.8795688,627.8837434,666.0202186,637.6403589,649.1596799,636.7360479,603.9171776,470.7382236,331.969322,86.57019127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2679262,576.5058982,614.663419,645.5029125,666.9044499,672.6709335,680.4491284,617.6226227,644.0802922,583.1248605,542.8246391,233.4075762,72.2107995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.7647398,594.3183982,642.636979,623.0008409,628.7519585,668.3163,638.8282922,650.4214265,637.5908936,604.0527081,473.4629359,333.3512297,88.95259305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.4550248,577.931034,615.9387372,646.341932,671.6033991,673.1136003,682.5394486,617.8411332,645.530186,583.9533832,543.3798996,233.512071,72.31480221,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.3881998,594.638223,644.1222458,623.4625375,628.8265315,668.4355094,639.2843471,650.7330226,638.5772577,607.3487689,474.5224587,339.4799505,91.15210834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.7435829,578.2514057,616.8661008,647.0012795,673.9592987,675.534451,682.5825262,618.232643,645.5651357,585.6031206,543.3956146,234.9635171,72.90950266,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.8575316,595.9336217,644.2367334,624.8148375,628.8627606,670.2656131,639.5939984,652.1289872,640.5483964,609.7228225,475.0990481,340.2090874,92.3694145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.7192147,579.7641401,618.0169662,648.6399214,674.4069072,676.2601666,685.8964301,618.283424,647.578526,587.8615899,543.5576556,237.2006931,73.48633166,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.2287102,599.203588,647.2764121,631.7999054,629.079054,670.2869766,639.9206807,652.4242166,641.4888751,611.4155666,475.6034143,340.4149458,92.75706219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.4141596,581.178736,618.5524884,648.6700561,674.9959292,678.5347715,686.122651,620.1589927,649.5897181,588.3412415,546.2906108,239.0002286,74.32065329,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.5771717,599.3204992,649.2793396,633.1243447,629.7902111,672.8914784,640.8709018,658.2633077,641.4916614,612.4684286,476.2255927,341.5385329,93.21773651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.4177461,581.4764332,619.8724903,651.4864524,677.5123508,681.6907703,686.4665173,621.0675398,650.1779921,588.5037674,549.3559702,239.1906408,74.85982327,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.6056894,599.3998795,652.1476335,635.5168443,631.1481871,676.5140817,641.3978761,659.2490775,641.4994765,615.7250986,477.1358849,344.7405838,93.44755607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.1776284,582.8042159,620.5701221,652.2195072,679.7538121,681.9722415,692.0875392,621.45479,655.1294766,589.3122647,551.220341,239.938234,75.24511034,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.699856,600.4264733,654.4500558,636.7268821,632.6953878,684.2828017,641.7414289,666.3141873,642.3217415,616.4213048,477.5481467,345.3117698,95.9468777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.9711086,583.0396562,625.4443612,654.3881894,680.9801455,684.0562344,692.1289675,621.5840026,655.6362639,590.7750258,551.3175886,240.1351369,75.78726711,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.8089712,601.41825,655.1762075,637.5107249,634.5072387,687.5357193,642.5040932,668.1230481,643.0230598,617.3033936,477.8100966,347.131117,98.02280944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.5624162,584.7245525,625.6164729,656.0298783,681.4399798,686.8743989,697.8439496,622.0492785,657.8035601,592.0819555,552.2540459,240.1718663,76.2824706,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.2344971,602.436204,656.2142386,638.3415564,634.5968044,687.6220193,642.5277107,668.6577231,644.2080606,618.3470437,478.0934917,350.0773715,99.26115681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.2107612,590.4697154,625.8865788,656.1426193,687.7445492,691.1659502,698.7784322,622.1122848,658.6822833,593.1241965,552.8550826,240.8121871,76.71103366,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.3353974,605.6417813,657.2514064,641.0206817,635.0938918,688.2076692,643.0415769,670.3355946,644.594977,621.7712729,478.1253627,353.3899919,99.39494804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6181451,590.6119834,626.2605323,656.2994587,688.1117826,692.0867342,699.5948163,624.0986689,658.9149707,593.506507,553.3707095,241.1100969,76.96098085,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.1922723,609.5949257,657.6810354,642.2465113,635.3611542,689.2799238,644.2440315,671.6189362,644.7512979,625.4235316,478.9970048,353.3984618,99.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.596031,592.3143365,626.3165372,656.428821,690.1370591,692.7284344,699.8925301,624.1473461,658.9909383,595.0540444,556.3547149,241.2309805,78.35563153,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.1406254,611.3814332,663.3587711,644.4680134,635.7776625,690.3954238,645.0095679,673.7876352,647.5974794,625.634518,480.9333112,358.3344355,100.5298504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.6295681,592.4416807,627.6412648,657.8005005,694.7909784,693.6740272,702.8901662,626.8521961,660.1461057,597.2010903,557.5544848,242.1169845,78.52932788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.2102045,613.622218,663.3991807,648.8731126,635.7850695,690.511163,645.3559473,675.7133204,649.7901349,626.1524011,481.8703575,362.7408873,101.9678292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.5567967,594.435577,628.9405249,658.1007272,699.0183414,695.8326637,702.9051439,627.7849219,665.1666399,597.792948,565.4755821,242.649584,79.85972102,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.2266801,615.8949543,665.9690461,650.6891496,636.7696993,697.2326408,645.6350145,682.9968341,653.4560295,626.7378737,481.999313,362.8495252,102.1604979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.7952518,595.8704903,629.208952,658.1996052,700.5517014,698.1872453,703.4508632,628.3933446,666.3945405,598.060308,566.1950615,244.3063661,80.66927144,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.6608838,621.8706765,667.5562844,650.9077045,637.0419356,702.3627724,646.4918676,683.2062953,653.6509983,632.3533759,484.7994081,364.1997792,102.7976726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.7425053,598.197874,630.3197037,658.7631441,701.6296572,701.0470099,706.3385009,628.6094615,670.9694241,598.6068053,568.4663793,244.4544304,80.70286419,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.2201409,623.7228166,667.8377823,652.1518804,637.385048,703.0474787,646.6658925,684.1271702,655.2259554,632.4886293,486.1119597,364.3715508,102.8409065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.4936408,599.0476265,630.4090882,660.6404426,706.0492235,701.4401646,706.669137,628.8707581,671.0898957,600.431376,570.8728193,244.9245698,82.22987918,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7970331,624.8593483,670.0648152,652.9840997,637.6733915,703.7498152,647.3708522,685.3723986,656.9634926,634.1241342,488.7580158,364.5485925,102.9698529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.6853833,604.8924858,631.1907371,661.9649074,709.1311431,704.4261427,708.3588987,628.9928038,673.8862797,604.1958781,573.2107606,244.9710556,82.30535406,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.1890539,625.1795744,672.8262996,653.2410434,637.8283736,707.1545801,648.018382,687.6087689,657.9650241,637.1073851,488.9774387,364.686994,105.6448724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.7673102,605.8797164,633.620679,668.548599,712.2828073,704.6333449,711.7293525,629.0591731,677.5869303,606.8527284,573.3675738,246.3418183,83.98268637,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.152522,625.7140964,675.5452838,659.2429836,638.5494507,709.0646482,649.8569016,698.3940544,659.653922,645.2240005,489.4363717,371.100229,105.8915202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0295308,608.0455256,634.0553477,669.2732961,717.296442,705.4044443,714.1937098,630.2500299,681.9157951,607.3373783,573.5591661,246.6645249,84.67242861,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.5633167,626.1671124,679.7632991,660.3350437,638.8059305,709.9147652,650.5222752,698.5970933,665.8273557,646.6752882,489.8590077,372.2925181,106.36384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.3008401,609.6404331,634.403284,670.5207094,717.5461366,710.270733,720.2490368,630.8983381,685.6711723,607.6347223,574.9334241,247.7425596,85.55884563,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.6440537,626.9651471,679.9983224,661.4902333,640.9181507,709.9220652,650.7250734,701.6800868,666.1978246,649.6313792,490.1779468,373.1697629,107.1832886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.9707457,612.686937,634.5517723,678.8073315,718.2449277,713.9520622,725.0724825,631.0811214,694.8866418,608.1216293,578.5516115,248.8329199,86.26444893,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.7708788,633.356345,682.270323,662.89735,641.6956085,714.6388942,650.900276,703.6587494,666.8673457,653.5854988,490.7039728,373.6597945,108.4925716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.3364143,613.6232885,637.104568,680.5334718,719.1659151,714.187656,728.361289,631.4223277,695.040496,612.6836452,578.7091494,249.2284304,86.29915937,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.3167357,635.3420631,688.9075023,663.5343732,641.7941823,721.1103766,650.9297032,709.9684037,668.1249008,655.4509091,490.8582337,374.8716015,108.6569034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.1145453,616.5700308,638.4451236,683.9245396,719.7193307,718.935181,728.9187444,631.4562636,697.4693375,612.98706,579.3843203,250.7334286,87.33841133,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.7568187,638.4082266,695.1011165,664.3120001,643.1267375,721.2171119,652.3776271,711.2287705,668.5034566,660.3543234,492.6154098,376.3292126,108.774371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.4678104,619.3151161,639.8493761,688.1010306,724.9821878,719.5271618,729.0613209,632.0061966,701.4860127,613.7738096,579.6909531,250.8419307,87.90000112,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.2230184,640.8513644,695.791852,666.0762729,645.2799184,721.7174329,653.0325436,712.3780707,669.8539423,662.7402458,494.0320527,377.7919491,110.5288741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0346859,621.3450129,639.9154583,688.2508805,725.602125,720.4743031,730.8472357,632.870191,709.2984442,614.8041504,581.0644643,251.0924385,88.40100201,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.9207695,646.8536133,696.0943034,666.8222341,645.5894976,724.2814105,653.1629886,718.0610261,674.011534,664.0367505,494.7116816,378.3344605,111.6358524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.6480026,624.1236994,641.1897032,691.2535199,730.9011143,721.911063,739.2188008,633.0272797,710.0300078,618.3851356,584.3154283,252.7922849,88.97877528,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.613072,648.6458208,696.4989157,668.9746937,646.143487,727.2616608,655.0102057,718.258229,674.6628273,666.7343469,495.7493463,379.2821081,112.0384331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.8714337,628.9038766,641.4772466,693.1274313,734.6351154,726.0801501,740.1995174,634.4235788,714.7578975,619.0558208,584.9595197,254.6466803,90.94881103,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.2958872,651.0430496,698.0324073,669.3991908,646.3197692,730.1448117,655.2972199,719.9118433,676.3725851,669.5946765,497.0352104,379.3587624,112.1236948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.2496734,632.0929682,641.5190549,697.2908076,735.7561776,726.2191733,741.4637537,635.0620081,724.4680906,622.0474474,587.2642203,255.2954578,91.31615122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.6362512,652.7462019,701.5142078,674.1787668,647.5509888,746.4740051,655.7982099,721.7022058,678.0252871,672.3248837,497.1377868,381.4770686,112.8242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.6232882,640.2948081,643.1420793,700.4370935,738.5677013,734.788044,744.3475254,636.675974,724.6558407,624.6759013,591.6981625,255.528134,91.93397845,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.3850636,659.2226491,702.4212254,677.1467341,648.7586708,748.1541548,659.5921406,722.0655125,679.3517978,674.1171183,498.1356536,383.292566,113.2284552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.1777034,645.2192222,643.1676481,704.5040762,742.1191211,734.7972053,746.59566,637.4954644,731.9055478,625.294266,591.7126778,257.1843299,92.23995045,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.7889226,676.3738582,714.7816705,678.131531,649.244152,751.1763882,660.1008724,722.3162718,680.4773101,680.5019721,499.9224736,386.8097669,114.7026627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.5561011,650.14695,643.382801,708.4845264,745.6666668,741.1116387,747.6574012,639.3810994,734.3580997,625.6728351,592.6255014,257.6831848,92.38601836,0.0,0.0,0.0,0.0
